Year,Month,Day,Hour,Minute,Second,SolarV1,SolarI1,SolarV2,SolarI2,BatteryV1,BatteryI1,BatteryV2,BatteryI2,SupplyV1,SupplyI1,SupplyV2,SupplyI2
2024,01,29,22,18,16,2094,0,1713,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,18,21,2031,0,1777,-14,1713,-14,2475,-14,1713,-14,0,0
2024,01,29,22,18,26,2094,0,1713,0,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,18,32,2094,0,1650,-14,1650,-29,2475,-29,1840,-14,0,0
2024,01,29,22,18,37,2158,0,1586,-14,1713,-29,2475,-14,1713,-14,0,0
2024,01,29,22,18,42,2094,0,1713,-14,1713,-29,2475,-14,1713,-14,0,0
2024,01,29,22,18,47,2158,0,1713,-14,1713,-14,2475,-14,1713,-14,0,0
2024,01,29,22,18,52,2094,0,1650,-14,1713,-29,2475,-14,1650,-14,0,0
2024,01,29,22,18,57,2094,0,1650,-14,1713,-14,2475,-14,1713,-14,0,0
2024,01,29,22,19,02,2158,0,1650,-14,1777,-29,2475,-14,1713,-14,0,0
2024,01,29,22,19,07,2094,0,1586,-14,1713,-29,2475,-29,1713,-14,0,0
2024,01,29,22,19,12,2094,0,1650,-14,1713,-29,2475,-14,1713,-14,0,0
2024,01,29,22,19,17,2221,0,1650,-14,1713,-14,2475,-29,1840,-14,0,0
2024,01,29,22,19,22,2158,0,1650,-29,1713,-14,2475,-29,1713,-14,0,0
2024,01,29,22,19,27,2094,0,1650,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,19,32,2094,0,1713,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,19,45,2094,0,1713,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,19,59,2094,0,1713,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,20,03,1586,0,1586,0,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,20,08,1713,0,1650,-14,1650,-14,2475,-14,1777,-14,0,0
2024,01,29,22,20,13,1713,0,1586,-14,1713,-14,2412,-14,1777,-29,0,0
2024,01,29,22,20,18,1713,0,1650,-14,1713,-29,2475,-14,1777,0,0,0
2024,01,29,22,20,23,1650,0,1650,-14,1777,-43,2475,-29,1777,-14,0,0
2024,01,29,22,20,28,1650,0,1650,-14,1777,-14,2475,-29,1777,-14,0,0
2024,01,29,22,20,33,1650,0,1650,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,20,38,1650,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,20,43,1713,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,20,48,1713,0,1586,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,20,53,1650,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,20,59,1650,0,1586,-14,1713,-14,2475,-14,1777,-14,0,0
2024,01,29,22,21,04,1713,0,1713,-14,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,21,09,1650,0,1586,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,21,14,1713,0,1586,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,21,19,1713,0,1650,-29,1777,-43,2475,-14,1777,0,0,0
2024,01,29,22,21,24,1713,0,1586,-14,1777,-29,2475,-14,1713,-14,0,0
2024,01,29,22,21,29,1713,0,1650,-29,1777,-29,2475,-14,1777,-29,0,0
2024,01,29,22,21,34,1713,0,1713,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,21,39,1650,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,21,44,1650,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,21,49,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,21,54,1650,0,1713,-14,1713,-14,2475,-14,1777,-14,0,0
2024,01,29,22,21,59,1713,0,1713,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,22,04,1713,0,1586,-29,1713,-14,2475,-29,1777,-14,0,0
2024,01,29,22,22,10,1650,0,1650,-14,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,22,15,1713,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,22,20,1713,0,1650,-29,1713,-29,2475,-29,1713,-14,0,0
2024,01,29,22,22,25,1650,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,22,30,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,22,35,1713,0,1650,-14,1713,-14,2475,-14,1777,-14,0,0
2024,01,29,22,22,40,1713,0,1713,-14,1777,-29,2475,-29,1713,-29,0,0
2024,01,29,22,22,45,1713,0,1586,-14,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,22,50,1713,0,1713,-29,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,22,55,1713,0,1650,-29,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,23,00,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,23,05,1713,0,1586,-14,1777,-14,2475,-29,1777,-14,0,0
2024,01,29,22,23,10,1586,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,23,16,1650,0,1713,-14,1777,-14,2475,-29,1777,-14,0,0
2024,01,29,22,23,21,1713,0,1650,-29,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,23,26,1650,0,1713,-14,1713,-43,2475,-14,1777,-14,0,0
2024,01,29,22,23,31,1650,0,1650,-14,1777,-14,2475,-29,1777,-14,0,0
2024,01,29,22,23,36,1650,0,1586,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,23,41,1713,-14,1650,-14,1713,-14,2412,-14,1777,-14,0,0
2024,01,29,22,23,46,1650,0,1650,-29,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,23,51,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,23,56,1713,0,1713,-14,1713,-14,2475,-14,1777,-29,0,0
2024,01,29,22,24,01,1713,0,1650,-14,1777,-14,2475,-29,1777,-14,0,0
2024,01,29,22,24,06,1650,0,1650,0,1777,-14,2475,-14,1777,-14,0,0
2024,01,29,22,24,11,1650,0,1713,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,24,16,1777,0,1586,-14,1713,-29,2475,-29,1713,-14,0,0
2024,01,29,22,24,21,1777,0,1650,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,24,26,1713,0,1713,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,24,31,1650,0,1713,-29,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,24,37,1650,0,1586,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,24,42,1650,0,1586,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,24,47,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,24,52,1713,0,1650,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,24,57,1713,0,1650,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,02,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,07,1713,0,1650,-29,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,12,1713,0,1713,-14,1777,-29,2475,-14,1777,-29,0,0
2024,01,29,22,25,17,1713,0,1650,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,22,1650,0,1650,-29,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,27,1713,0,1586,-14,1777,-29,2475,-29,1777,-14,0,0
2024,01,29,22,25,32,1650,0,1650,-14,1713,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,37,1650,0,1650,-14,1777,-14,2475,-14,1777,-29,0,0
2024,01,29,22,25,42,1650,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,25,47,1713,0,1586,-14,1713,-29,2412,-14,1777,-14,0,0
2024,01,29,22,25,53,1713,0,1650,-14,1713,-29,2475,-29,1777,-14,0,0
2024,01,29,22,25,58,1713,0,1713,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,26,03,1713,0,1713,-14,1713,-29,2475,-14,1777,-29,0,0
2024,01,29,22,26,08,1713,0,1713,-29,1777,-29,2475,-29,1713,-29,0,0
2024,01,29,22,26,13,1777,0,1650,-14,1713,-14,2475,-14,1777,-14,0,0
2024,01,29,22,26,18,1713,0,1650,-14,1777,-29,2475,-14,1777,-14,0,0
2024,01,29,22,26,23,1713,0,1586,-14,1777,-29,2475,-14,1777,-14,0,0
